id;ident;type;name;latitude_deg;longitude_deg;elevation_ft;continent;iso_country;iso_region;municipality;scheduled_service;gps_code;iata_code;local_code;home_link;wikipedia_link;keywords;Area
4219;LFRO;medium_airport;Lannion-C√іte de Granit Airport;48,754398;-3,47166;290;EU;FR;FR-BRE;Lannion;yes;LFRO;LAI;;http://www.lannion.aeroport.fr;https://en.wikipedia.org/wiki/Lannion_%E2%80%93_C%C3%B4te_de_Granit_Airport;Servel Airport;
4220;LFRQ;medium_airport;Quimper-Cornouaille Airport;47,974998474121100;-4,167789936065670;297;EU;FR;FR-BRE;Quimper/Pluguffan;yes;LFRQ;UIP;;;https://en.wikipedia.org/wiki/Quimper_-_Cornouaille_Airport;;
4221;LFRS;medium_airport;Nantes Atlantique Airport;47,153198242200000;-1,61073005199;90;EU;FR;FR-PDL;Nantes;yes;LFRS;NTE;;;https://en.wikipedia.org/wiki/Nantes_Atlantique_Airport;;
4222;LFRT;medium_airport;Saint-Brieuc-Armor Airport;48,5378;-2,85444;453;EU;FR;FR-BRE;Saint-Brieuc/Armor;no;LFRT;SBK;;;https://en.wikipedia.org/wiki/Saint-Brieuc_%E2%80%93_Armor_Airport;;
4223;LFRU;medium_airport;Morlaix-Ploujean Airport;48,6031990051;-3,81577992439;272;EU;FR;FR-BRE;Morlaix/Ploujean;no;LFRU;MXN;;;https://en.wikipedia.org/wiki/Morlaix_%E2%80%93_Ploujean_Airport;;
4224;LFRV;medium_airport;Vannes-Meucon Airport;47,72330093383790;-2,718559980392460;446;EU;FR;FR-BRE;Vannes/Meucon;no;LFRV;VNE;;;;;
4225;LFRZ;medium_airport;Saint-Nazaire-Montoir Airport;47,3105556;-2,1566667;13;EU;FR;FR-PDL;Saint-Nazaire/Montoir;no;LFRZ;SNR;;;;;
4228;LFSD;medium_airport;Dijon-Bourgogne Airport;47,268902;44444;726;EU;FR;FR-BFC;Dijon/Longvic;yes;LFSD;DIJ;;http://www.aeroport.dijon.cci.fr/;https://fr.wikipedia.org/wiki/A%C3%A9roport_de_Dijon-Bourgogne;BA 102;
4230;LFSG;medium_airport;√Йpinal-Mirecourt Airport;48,325001;6,06998;1084;EU;FR;FR-GES;√Йpinal/Mirecourt;yes;LFSG;EPL;;http://www.epinal-mirecourt.aeroport.fr;https://en.wikipedia.org/wiki/%C3%89pinal_%E2%80%93_Mirecourt_Airport;;
4232;LFSI;medium_airport;Saint-Dizier-Robinson (BA 113) Air Base;48,63600158691410;4,899419784545900;458;EU;FR;FR-GES;Saint-Dizier/Robinson;no;LFSI;;;;;;
29001;LFSL;medium_airport;Brive-Souillac;45,039722;1,485556;1016;EU;FR;FR-NAQ;Brive la Gaillarde;yes;LFSL;BVE;;http://www.aeroport-brive-vallee-dordogne.fr;https://fr.wikipedia.org/wiki/A√©roport_de_Brive-Souillac;LFSL;
4233;LFSM;medium_airport;Montb√©liard-Courcelles Airfield;47,487;6,79054;1041;EU;FR;FR-BFC;Montb√©liard/Courcelles;no;LFSM;;;;;;
4234;LFSN;medium_airport;Nancy-Essey Airport;48,692100524902300;6,230460166931150;751;EU;FR;FR-GES;Nancy/Essey;no;LFSN;ENC;;;;;
4235;LFSO;medium_airport;Nancy-Ochey (BA 133) Air Base;48,583099365234400;5,954999923706060;1106;EU;FR;FR-GES;Nancy/Ochey;no;LFSO;;;;;;
4238;LFST;medium_airport;Strasbourg Airport;48,538299560546900;7,628230094909670;505;EU;FR;FR-GES;Strasbourg;yes;LFST;SXB;;http://www.strasbourg.aeroport.fr/E/index.php;https://en.wikipedia.org/wiki/Strasbourg_Airport;BA 124;
4239;LFSX;medium_airport;Luxeuil-Saint-Sauveur (BA 116) Air Base;47,7830556;6,36416667;913;EU;FR;FR-BFC;Luxeuil/Saint-Sauveur;no;LFSX;;;;;;
4241;LFTH;medium_airport;Toulon-Hy√®res Airport;43,0973014832;6,14602994919;7;EU;FR;FR-PAC;Toulon/Hy√®res/Le Palyvestre;yes;LFTH;TLN;;http://toulon-hyeres.aeroport.fr/;https://en.wikipedia.org/wiki/Toulon-Hy%C3%A8res_Airport;;
4242;LFTW;medium_airport;N√Ѓmes-Arles-Camargue Airport;43,75740051269530;4,4163498878479;309;EU;FR;FR-OCC;N√Ѓmes/Garons;yes;LFTW;FNI;;;https://en.wikipedia.org/wiki/N%C3%AEmes-Arles-Camargue_Airport;;
4246;LFXA;medium_airport;Amb√©rieu Air Base (BA 278);45,987301;5,32844;823;EU;FR;FR-ARA;Amb√©rieu;no;LFXA;;;;https://en.wikipedia.org/wiki/Amb%C3%A9rieu-en-Bugey_Air_Base;;
2386;EGAB;medium_airport;St Angelo Airport;54,39889907836910;-7,651669979095460;155;EU;GB;GB-NIR;Enniskillen;no;EGAB;ENK;;;https://en.wikipedia.org/wiki/Enniskillen/St_Angelo_Airport;;
2388;EGAE;medium_airport;City of Derry Airport;55,04280090332030;-7,161109924316410;22;EU;GB;GB-NIR;Derry;yes;EGAE;LDY;;http://www.cityofderryairport.com/;https://en.wikipedia.org/wiki/City_of_Derry_Airport;Londonderry Eglinton Airport;
2390;EGBE;medium_airport;Coventry Airport;52,3697013855;-1,4797199964500000;267;EU;GB;GB-ENG;Coventry;no;EGBE;CVT;;http://www.coventryairport.co.uk/;https://en.wikipedia.org/wiki/Coventry_Airport;RAF Baginton;
2392;EGBJ;medium_airport;Gloucestershire Airport;51,89419937133790;-2,167220115661620;101;EU;GB;GB-ENG;Staverton;no;EGBJ;GLO;;;https://en.wikipedia.org/wiki/Gloucestershire_Airport;;
2393;EGBN;medium_airport;Nottingham Airport;52,91999816894530;-1,0791699886322000;138;EU;GB;GB-ENG;Nottingham;yes;EGBN;NQT;;http://www.nottinghamairport.co.uk/;https://en.wikipedia.org/wiki/Nottingham_Airport;;
2403;EGDC;medium_airport;Royal Marines Base Chivenor Airport;51,08720016479490;-4,1503400802612300;27;EU;GB;GB-ENG;Chivenor;no;EGDC;;;;https://en.wikipedia.org/wiki/Royal_Marines_Base_Chivenor;;
2406;EGDM;medium_airport;MoD Boscombe Down Airport;51,152199;-1,74741;407;EU;GB;GB-ENG;Amesbury;no;EGDM;;;;https://en.wikipedia.org/wiki/MoD_Boscombe_Down;RAF Boscombe Down;
2408;EGDR;medium_airport;RNAS Culdrose;50,08610153198240;-5,255710124969480;267;EU;GB;GB-ENG;Helston;no;EGDR;;;;https://en.wikipedia.org/wiki/RNAS_Culdrose_(HMS_Seahawk);;
2409;EGDX;medium_airport;St. Athan Airport;51,4048;-3,43575;163;EU;GB;GB-WLS;St. Athan;no;EGSY;;;;https://en.wikipedia.org/wiki/MOD_St_Athan;;
2410;EGDY;medium_airport;RNAS Yeovilton;51,0093994140625;-2,638819932937620;75;EU;GB;GB-ENG;Yeovil;no;EGDY;YEO;;;https://en.wikipedia.org/wiki/RNAS_Yeovilton_(HMS_Heron);;
2411;EGEC;medium_airport;Campbeltown Airport;55,437198638916000;-5,686389923095700;42;EU;GB;GB-SCT;Campbeltown;yes;EGEC;CAL;;http://www.hial.co.uk/campbeltown-airport.html;https://en.wikipedia.org/wiki/Campbeltown_Airport;Kintyre, RAF Machrihanish, Kinlochkilkerran;
29126;EGED;medium_airport;Eday Airport;59,19060134887700;-2,7722198963165300;10;EU;GB;GB-SCT;Eday;yes;EGED;EOI;;;https://en.wikipedia.org/wiki/Eday_Airport;London Airport;
29127;EGEF;medium_airport;Fair Isle Airport;59,53580093383790;-1,628059983253480;223;EU;GB;GB-SCT;Fair Isle;yes;EGEF;FIE;;http://www.fairisle.org.uk/egef/index.htm;https://en.wikipedia.org/wiki/Fair_Isle_Airport;;
2414;EGFE;medium_airport;Haverfordwest Airport;51,833099365234400;-4,9611101150512700;159;EU;GB;GB-WLS;Haverfordwest;no;EGFE;HAW;;;https://en.wikipedia.org/wiki/Haverfordwest_Aerodrome;;
2416;EGFH;medium_airport;Swansea Airport;51,60530090332030;-4,0678300857543900;299;EU;GB;GB-WLS;Swansea;no;EGFH;SWS;;;https://en.wikipedia.org/wiki/Swansea_Airport;;
29139;EGHC;medium_airport;Land's End Airport;50,102798;-5,67056;398;EU;GB;GB-ENG;Land's End;yes;EGHC;LEQ;;http://www.landsendairport.co.uk/;https://en.wikipedia.org/wiki/Land%27s_End_Airport;St. Just Airport;
29140;EGHE;medium_airport;St. Mary's Airport;49,913299560546900;-6,291669845581060;116;EU;GB;GB-ENG;St. Mary's;yes;EGHE;ISC;;http://www.scilly.gov.uk/transport/airandsea/airport/;https://en.wikipedia.org/wiki/St._Mary%27s_Airport_%28Isles_of_Scilly%29;;
2423;EGHL;medium_airport;Lasham Airfield;51,187199;-1,0335;618;EU;GB;GB-ENG;Lasham;no;EGHL;;;http://www.lasham.org.uk/;https://en.wikipedia.org/wiki/Lasham_Airfield;Basingstoke, RAF Lasham;
2404;EGHQ;medium_airport;Newquay Cornwall Airport;50,44060134887700;-4,995409965515140;390;EU;GB;GB-ENG;Newquay;yes;EGHQ;NQY;;http://www.newquaycornwallairport.com/;https://en.wikipedia.org/wiki/Newquay_Cornwall_Airport;St Mawgan, EGDG;
2427;EGKA;medium_airport;Shoreham Airport;50,835602;-0,297222;7;EU;GB;GB-ENG;Brighton;no;EGKA;ESH;;http://flybrighton.com;https://en.wikipedia.org/wiki/Shoreham_Airport;;
2428;EGKB;medium_airport;London Biggin Hill Airport;51,33079910280000;0,0324999988079;598;EU;GB;GB-ENG;London;no;EGKB;BQH;;http://www.bigginhillairport.com/;https://en.wikipedia.org/wiki/London_Biggin_Hill_Airport;LON, RAF Biggin Hill;
2430;EGLC;medium_airport;London City Airport;51,505299;0,055278;19;EU;GB;GB-ENG;London;yes;EGLC;LCY;;http://www.londoncityairport.com/;https://en.wikipedia.org/wiki/London_City_Airport;LON;
2431;EGLF;medium_airport;Farnborough Airport;51,2757987976;-0,776332974434;238;EU;GB;GB-ENG;Farnborough;no;EGLF;FAB;;http://www.tagaviation.com;https://en.wikipedia.org/wiki/Farnborough_Airfield;TAG London Farnborough Airport, RAE Farnborough, EGUF;
2433;EGLK;medium_airport;Blackbushe Airport;51,32389831542970;-0,8475000262260440;325;EU;GB;GB-ENG;Yateley;no;EGLK;BBS;;http://www.blackbusheairport.co.uk/;https://en.wikipedia.org/wiki/Blackbushe_Airport;RAF Hartford Bridge;
2435;EGMC;medium_airport;Southend Airport;51,5713996887207;0,6955559849739080;49;EU;GB;GB-ENG;Southend;yes;EGMC;SEN;;http://www.southendairport.com/;https://en.wikipedia.org/wiki/London_Southend_Airport;RAF Rochford;
2436;EGMD;medium_airport;Lydd Airport;50,95610046386720;0,9391670227050780;13;EU;GB;GB-ENG;Lydd, Ashford;yes;EGMD;LYX;;http://www.lydd-airport.co.uk/;https://en.wikipedia.org/wiki/London_Ashford_Airport;London Ashford;
2439;EGNC;medium_airport;Carlisle Airport;54,9375;-2,8091700077056900;190;EU;GB;GB-ENG;Carlisle;no;EGNC;CAX;;;https://en.wikipedia.org/wiki/Carlisle_Airport;;
2441;EGNH;medium_airport;Blackpool International Airport;53,77170181274410;-3,0286099910736100;34;EU;GB;GB-ENG;Blackpool;yes;EGNH;BLK;;http://www.blackpoolinternational.com/;https://en.wikipedia.org/wiki/Blackpool_International_Airport;;
2442;EGNJ;medium_airport;Humberside Airport;53,57440185546880;-0,350832998752594;121;EU;GB;GB-ENG;Grimsby;yes;EGNJ;HUY;;http://www.humbersideairport.com/;https://en.wikipedia.org/wiki/Humberside_Airport;RAF Kirmington;
2443;EGNL;medium_airport;Barrow Walney Island Airport;54,1286111;-3,2675;173;EU;GB;GB-ENG;Barrow-in-Furness;no;EGNL;BWF;;http://www.walneyairfield.multiservers.com/;https://en.wikipedia.org/wiki/Barrow/Walney_Island_Airfield;;
2445;EGNO;medium_airport;Warton Aerodrome;53,745098;-2,88306;55;EU;GB;GB-ENG;Warton;no;EGNO;WRT;;;https://en.wikipedia.org/wiki/Warton_Aerodrome;;
2446;EGNR;medium_airport;Hawarden Airport;53,1781005859375;-2,9777801036834700;45;EU;GB;GB-WLS;Hawarden;yes;EGNR;CEG;;;https://en.wikipedia.org/wiki/Hawarden_Airport;Chester;
2449;EGNV;medium_airport;Durham Tees Valley Airport;54,50920104980470;-1,4294099807739300;120;EU;GB;GB-ENG;Durham;yes;EGNV;MME;;http://www.durhamteesvalleyairport.com/;https://en.wikipedia.org/wiki/Durham_Tees_Valley_Airport;Teesside;
30991;EGOM;medium_airport;RAF Spadeadam;55,0499992371;-2,54999995232;1066;EU;GB;GB-ENG;Spadeadam;no;EGOM;;;http://www.raf.mod.uk/rafspadeadam/;https://en.wikipedia.org/wiki/RAF_Spadeadam;;
2453;EGOS;medium_airport;RAF Shawbury;52,79819869995120;-2,6680400371551500;249;EU;GB;GB-ENG;Shawbury;no;EGOS;;;http://www.raf.mod.uk/rafshawbury/;https://en.wikipedia.org/wiki/RAF_Shawbury;Shrewsbury;
2454;EGOV;medium_airport;Anglesey Airport;53,2481002808;-4,53533983231;37;EU;GB;GB-WLS;Angelsey;yes;EGOV;VLY;;http://www.angleseyairport.com/;https://en.wikipedia.org/wiki/Anglesey_Airport;Maes Awyr M√іn, RAF Valley;
2456;EGPA;medium_airport;Kirkwall Airport;58,957801818847700;-2,9049999713897700;50;EU;GB;GB-SCT;Orkney Islands;yes;EGPA;KOI;;;https://en.wikipedia.org/wiki/Kirkwall_Airport;;
2457;EGPB;medium_airport;Sumburgh Airport;59,87889862060550;-1,2955600023269700;20;EU;GB;GB-SCT;Lerwick;yes;EGPB;LSI;;http://www.hial.co.uk/sumburgh-airport.html;https://en.wikipedia.org/wiki/Sumburgh_Airport;Shetlands;
2458;EGPC;medium_airport;Wick Airport;58,458900451660200;-3,09306001663208;126;EU;GB;GB-SCT;Wick;yes;EGPC;WIC;;http://www.hial.co.uk/wick-airport.html;https://en.wikipedia.org/wiki/Wick_Airport;;
2460;EGPE;medium_airport;Inverness Airport;57,54249954223630;-4,047500133514400;31;EU;GB;GB-SCT;Inverness;yes;EGPE;INV;;http://www.hial.co.uk/inverness-airport.html;https://en.wikipedia.org/wiki/Inverness_Airport;;
2463;EGPI;medium_airport;Islay Airport;55,68190002441410;-6,256669998168950;56;EU;GB;GB-SCT;Port Ellen;yes;EGPI;ILY;;;https://en.wikipedia.org/wiki/Islay_Airport;Glenegedale;
2464;EGPK;medium_airport;Glasgow Prestwick Airport;55,5093994140625;-4,586669921875;65;EU;GB;GB-SCT;Glasgow;yes;EGPK;PIK;;http://www.glasgowprestwick.com/;https://en.wikipedia.org/wiki/Glasgow_Prestwick_International_Airport;;
2465;EGPL;medium_airport;Benbecula Airport;57,48109817504880;-7,3627800941467300;19;EU;GB;GB-SCT;Balivanich;yes;EGPL;BEB;;http://www.hial.co.uk/benbecula-airport.html;https://en.wikipedia.org/wiki/Benbecula_Airport;;
2466;EGPM;medium_airport;Scatsta Airport;60,43280029296880;-1,2961100339889500;81;EU;GB;GB-SCT;Shetland Islands;no;EGPM;SCS;;;https://en.wikipedia.org/wiki/Scatsta_Airport;;
2467;EGPN;medium_airport;Dundee Airport;56,45249938964840;-3,025830030441280;17;EU;GB;GB-SCT;Dundee;yes;EGPN;DND;;http://www.hial.co.uk/dundee-airport.html;https://en.wikipedia.org/wiki/Dundee_Airport;;
2468;EGPO;medium_airport;Stornoway Airport;58,215599060058600;-6,331110000610350;26;EU;GB;GB-SCT;Stornoway;yes;EGPO;SYY;;http://www.hial.co.uk/stornoway-airport.html;https://en.wikipedia.org/wiki/Stornoway_Airport;Lewis;
29173;EGPR;medium_airport;Barra Airport;57,0228;-7,44306;5;EU;GB;GB-SCT;Eoligarry;yes;EGPR;BRR;;http://www.hial.co.uk/barra-airport.html;https://en.wikipedia.org/wiki/Barra_Airport_(Scotland);Barra Eoligarry Airport, Barra Island;
2469;EGPU;medium_airport;Tiree Airport;56,49919891357420;-6,869170188903810;38;EU;GB;GB-SCT;Balemartine;yes;EGPU;TRE;;http://www.hial.co.uk/tiree-airport.html;https://en.wikipedia.org/wiki/Tiree_Airport;Inner Hebrides;
2470;EGQK;medium_airport;RAF Kinloss;57,6493988037;-3,56064009666;22;EU;GB;GB-SCT;Kinloss;no;EGQK;FSS;;;https://en.wikipedia.org/wiki/RAF_Kinloss;;
2471;EGQL;medium_airport;RAF Leuchars;56,37289810180660;-2,8684399127960200;38;EU;GB;GB-SCT;St. Andrews;no;EGQL;ADX;;;https://en.wikipedia.org/wiki/RAF_Leuchars;;
2472;EGQS;medium_airport;RAF Lossiemouth;57,7052001953125;-3,339169979095460;42;EU;GB;GB-SCT;Lossiemouth;no;EGQS;LMO;;http://www.raf.mod.uk/raflossiemouth/;https://en.wikipedia.org/wiki/RAF_Lossiemouth;;
2473;EGSC;medium_airport;Cambridge Airport;52,205002;0,175;47;EU;GB;GB-ENG;Cambridge;no;EGSC;CBG;;http://www.cambridgeairport.com/;https://en.wikipedia.org/wiki/Cambridge_Airport;Cambridge City,Cambridge;
2480;EGTC;medium_airport;Cranfield Airport;52,072201;-0,616667;360;EU;GB;GB-ENG;Cranfield;no;EGTC;;;http://www.cranfieldairport.co.uk/;https://en.wikipedia.org/wiki/Cranfield_Airport;cranfield, milton keynes, bedford;
2483;EGTK;medium_airport;Oxford (Kidlington) Airport;51,8368988037;-1,32000005245;270;EU;GB;GB-ENG;Kidlington;no;EGTK;OXF;;http://www.oxfordairport.co.uk/;https://en.wikipedia.org/wiki/Oxford_Airport;RAF Kidlington;
2486;EGUB;medium_airport;RAF Benson;51,616401672400000;-1,09582996368;226;EU;GB;GB-ENG;Benson;no;EGUB;BEX;;;https://en.wikipedia.org/wiki/RAF_Benson;;
2490;EGUW;medium_airport;Wattisham Airfield;52,127451;0,956189;284;EU;GB;GB-ENG;Stowmarket;no;EGUW;;;;https://en.wikipedia.org/wiki/RAF_Wattisham;;
2491;EGUY;medium_airport;RAF Wyton;52,3572006226;-0,107832998037;135;EU;GB;GB-ENG;St. Ives;no;EGUY;QUY;;;https://en.wikipedia.org/wiki/RAF_Wyton;;
2494;EGVO;medium_airport;RAF Odiham;51,2341003418;-0,94282501936;405;EU;GB;GB-ENG;Odiham;no;EGVO;ODH;;;https://en.wikipedia.org/wiki/RAF_Odiham;;
2495;EGWC;medium_airport;DCAE Cosford Air Base;52,639999;-2,30558;272;EU;GB;GB-ENG;Cosford;no;EGWC;;;http://www.raf.mod.uk/dcaecosford/;https://en.wikipedia.org/wiki/DCAE_Cosford;RAF Cosford;
2496;EGWU;medium_airport;RAF Northolt;51,553001403800000;-0,418166995049;124;EU;GB;GB-ENG;London;no;EGWU;NHT;;http://www.raf.mod.uk/rafnortholt/;https://en.wikipedia.org/wiki/RAF_Northolt;;
2497;EGXC;medium_airport;RAF Coningsby;53,0929985046;-0,166014000773;25;EU;GB;GB-ENG;Coningsby;no;EGXC;QCY;;http://www.raf.mod.uk/rafconingsby;https://en.wikipedia.org/wiki/RAF_Coningsby;;
2498;EGXD;medium_airport;RAF Dishforth;54,1371994019;-1,42025005817;117;EU;GB;GB-ENG;Dishforth;no;EGXD;;;;https://en.wikipedia.org/wiki/RAF_Dishforth;Royal Air Force;
2499;EGXE;medium_airport;RAF Leeming Air Base;54,2924;-1,5354;132;EU;GB;GB-ENG;Leeming;no;EGXE;;;;https://en.wikipedia.org/wiki/RAF_Leeming;;
2500;EGXG;medium_airport;Leeds East Airport;53,834301;-1,1955;29;EU;GB;GB-ENG;Church Fenton;no;EGCM;;;http://www.leedseastairport.co.uk;https://en.wikipedia.org/wiki/Leeds_East_Airport;RAF Church Fenton;
2501;EGXH;medium_airport;RAF Honington;52,34260177612310;0,7729390263557430;174;EU;GB;GB-ENG;Thetford;no;EGXH;BEQ;;;https://en.wikipedia.org/wiki/RAF_Honington;;
2503;EGXP;medium_airport;RAF Scampton;53,307800293;-0,550832986832;202;EU;GB;GB-ENG;Scampton;no;EGXP;SQZ;;;https://en.wikipedia.org/wiki/RAF_Scampton;;
2504;EGXT;medium_airport;RAF Wittering;52,612598;-0,476453;273;EU;GB;GB-ENG;Wittering;no;EGXT;;;http://www.raf.mod.uk/rafwittering/;https://en.wikipedia.org/wiki/RAF_Wittering;;
2505;EGXU;medium_airport;RAF Linton-On-Ouse;54,0489006042;-1,2527500391;53;EU;GB;GB-ENG;Linton-On-Ouse;no;EGXU;HRT;;;https://en.wikipedia.org/wiki/RAF_Linton-on-Ouse;;
2506;EGXW;medium_airport;RAF Waddington;53,1661987305;-0,523810982704;231;EU;GB;GB-ENG;Waddington;no;EGXW;WTN;;http://www.raf.mod.uk/rafwaddington;https://en.wikipedia.org/wiki/RAF_Waddington;;
2508;EGXZ;medium_airport;RAF Topcliffe;54,205501556400000;-1,3820899725;92;EU;GB;GB-ENG;Topcliffe;no;EGXZ;;;;https://en.wikipedia.org/wiki/RAF_Topcliffe;;
2509;EGYD;medium_airport;RAF Cranwell;53,0303001404;-0,48324200511;218;EU;GB;GB-ENG;Cranwell;no;EGYD;;;http://www.raf.mod.uk/rafcranwell/;https://en.wikipedia.org/wiki/RAF_Cranwell;;
2510;EGYE;medium_airport;RAF Barkston Heath;52,962200164800000;-0,561625003815;367;EU;GB;GB-ENG;Grantham;no;EGYE;;;;https://en.wikipedia.org/wiki/RAF_Barkston_Heath;;
2511;EGYM;medium_airport;RAF Marham;52,648395;0,550692;75;EU;GB;GB-ENG;Marham;no;EGYM;KNF;;http://www.raf.mod.uk/rafmarham/;https://en.wikipedia.org/wiki/RAF_Marham;King's Lynn;
35156;GB-OUK;medium_airport;Outer Skerries Airport;60,4252;-0,75;76;EU;GB;GB-SCT;Grunay Island;yes;EGOU;OUK;;;;Out Skerries, Housay, Bruray, Grunay;
2424;EGJA;medium_airport;Alderney Airport;49,706104;-2,21472;290;EU;GG;GG-U-A;Saint Anne;yes;EGJA;ACI;;;https://en.wikipedia.org/wiki/Alderney_Airport;The Blaye, Channel Islands;
2425;EGJB;medium_airport;Guernsey Airport;49,435001373291000;-2,6019699573516800;336;EU;GG;GG-U-A;Saint Peter Port;yes;EGJB;GCI;;;https://en.wikipedia.org/wiki/Guernsey_Airport;Channel Islands;
4574;LXGB;medium_airport;Gibraltar Airport;36,1511993408;-5,3496599197400000;15;EU;GI;GI-U-A;Gibraltar;yes;LXGB;GIB;;;https://en.wikipedia.org/wiki/Gibraltar_Airport;;
4248;LGAD;medium_airport;Andravida Air Base;37,9207;21,292601;55;EU;GR;GR-14;Andravida;no;LGAD;PYR;;;;;
4250;LGAL;medium_airport;Dimokritos Airport;40,855899810791000;25,956300735473600;24;EU;GR;GR-71;Alexandroupolis;yes;LGAL;AXD;;;https://en.wikipedia.org/wiki/Alexandroupolis_International_Airport;;
4253;LGBL;medium_airport;Nea Anchialos Airport;39,219600677490200;22,794300079345700;83;EU;GR;GR-43;Nea Anchialos;no;LGBL;VOL;;;;;
4254;LGEL;medium_airport;Elefsis Airport;38,06380081176760;23,555999755859400;143;EU;GR;GR-A1;Elefsina;no;LGEL;;;;;;
4255;LGHI;medium_airport;Chios Island National Airport;38,34320068359380;26,140600204467800;15;EU;GR;GR-85;Chios Island;yes;LGHI;JKH;;http://www.hcaa-eleng.gr/chios.htm;https://en.wikipedia.org/wiki/Chios_Island_National_Airport;;
4257;LGIO;medium_airport;Ioannina Airport;39,6963996887207;20,822500228881800;1558;EU;GR;GR-33;Ioannina;yes;LGIO;IOA;;;https://en.wikipedia.org/wiki/Ioannina_National_Airport;;
4261;LGKF;medium_airport;Kefallinia Airport;38,12009811401370;20,500499725341800;59;EU;GR;GR-23;Kefallinia Island;yes;LGKF;EFL;;;https://en.wikipedia.org/wiki/Kefalonia_Island_International_Airport;;
4262;LGKL;medium_airport;Kalamata Airport;37,06829833984380;22,02549934387210;26;EU;GR;GR-17;Kalamata;yes;LGKL;KLX;;;https://en.wikipedia.org/wiki/Kalamata_International_Airport;;
4264;LGKO;medium_airport;Kos Airport;36,79330062866210;27,091699600219700;412;EU;GR;GR-81;Kos Island;yes;LGKO;KGS;;;https://en.wikipedia.org/wiki/Kos_Island_International_Airport;;
4265;LGKP;medium_airport;Karpathos Airport;35,4213981628418;27,145999908447300;66;EU;GR;GR-81;Karpathos Island;yes;LGKP;AOK;;;https://en.wikipedia.org/wiki/Karpathos_Island_National_Airport;;
4266;LGKR;medium_airport;Ioannis Kapodistrias International Airport;39,601898193359400;19,911699295043900;6;EU;GR;GR-22;Kerkyra Island;yes;LGKR;CFU;;;https://en.wikipedia.org/wiki/Corfu_International_Airport%2C_%26quot%3BIoannis_Kapodistrias%26quot%3B;Corfu;
4268;LGKV;medium_airport;Alexander the Great International Airport;40,913299560546900;24,619199752807600;18;EU;GR;GR-55;Kavala;yes;LGKV;KVA;;;https://en.wikipedia.org/wiki/Kavala_International_Airport;Megas Alexandros;
